player_id,date,speed_mean,speed_max,speed_std,acc_norm_mean,acc_norm_max,acc_norm_std,gyro_norm_mean,gyro_norm_max,n_samples,source_file;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-01,1,1,1,1,1,1,1,1,1,1;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-02,0.7881793086812985,7.116672,1.0201092124574676,1.2082775752644357,14.169091042378263,0.5508351245890275,0.19802190443081438,6.014245774332593,602790,2020-06-02-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-03,0.6066858731095537,5.766671,0.83413916829466,1.2116905700093785,13.326777614978349,0.5080805023599799,0.17866447562603804,4.031610494951424,487980,2020-06-03-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-04,1.0267242979457394,6.988894,1.1204055652585518,1.256239196127656,14.51086234024481,0.6350075686133646,0.24293512109738122,3.472971443830487,513080,2020-06-04-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-05,0.9201757766748503,6.658339,1.1163676876106223,1.2192801929844492,14.319201501854176,0.6184420105128596,0.21011477304477816,4.361007459975267,566170,2020-06-05-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-09,0.7858851086267639,6.686116,0.9809501814141576,1.1999679489046637,13.551196248485772,0.5438836000390733,0.1922441024276617,3.0356634788909735,536470,2020-06-09-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-10,0.8833750113044891,7.816673,1.1478968353476227,1.2141109161653598,14.669822140729076,0.5899378874430768,0.20544000699010528,5.303635668514605,368880,2020-06-10-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-11,0.44033858855349084,5.333338,0.6511869190991537,1.209488775821533,15.31045450288042,0.4589663343247493,0.1809341771959053,4.327492829575265,356790,2020-06-11-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-12,0.646517580998688,6.222227,0.884918353245837,1.1873549083568868,12.218991274302535,0.4955415108785237,0.1668838274589511,4.518445384837024,518280,2020-06-12-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-13,1.43955339357527,7.838895,1.2338410935924067,1.2526371669325231,16.390415929774033,0.7144212764650733,0.2785557296427995,5.370774698664907,619170,2020-06-13-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-16,0.7030391375757424,6.650005,1.0483852801623417,1.1969152831022418,15.348681921353247,0.5253544610426171,0.1741060052202808,3.881213858800125,717234,2020-06-16-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-17,0.5495453959533357,6.36945,0.8787055480360487,1.1741117327311803,13.25101509644413,0.4288481147046235,0.14156617683593833,5.646274352942734,548600,2020-06-17-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-18,0.7726187496076689,6.983339,1.0319987095528123,1.2461136553587457,16.186916470541,0.5962738301599341,0.2133551845927556,4.063228937922389,528890,2020-06-18-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-22,0.6069001046930805,7.372228,0.8288440494814255,1.1907722007290131,14.31494906937816,0.5066262774332202,0.17270173280433995,5.0114468257689735,599180,2020-06-22-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-23,1.3421956550535459,7.93334,1.2646774829237164,1.248852638427099,14.255125003562314,0.7145637223983087,0.2723720682228125,5.359201756560548,715369,2020-06-23-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-25,0.4628958777022582,6.530561,0.7335490024547765,1.1698742374675453,11.640149660766504,0.4229775399700928,0.1390944157705886,4.3533653688578635,456100,2020-06-25-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-26,0.9342864015334725,7.466673,0.9747143785096325,1.22600350154905,13.735465403958802,0.6186820105495017,0.22232819814259358,4.382692427188886,363880,2020-06-26-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-27,1.318969758466751,8.002784,1.279694520199905,1.2685392803782258,14.990074930365248,0.6792026704512373,0.2656269802340976,5.138327540275697,687690,2020-06-27-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2020-06-30,0.9664415381962186,7.16945,1.209537282753954,1.2285307091351134,14.54087061412106,0.6513357692347996,0.2239050321095015,4.754525212512201,626240,2020-06-30-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.csv;;;;;;;;;
